subject,path,file_count,status
sub-11,/home/fs0/xpsy1114/scratch/data/derivatives/sub-11/func/glm_fut-steps_split-buttons_pt01++.feat,1696,worked
sub-11,/home/fs0/xpsy1114/scratch/data/derivatives/sub-11/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-11,/home/fs0/xpsy1114/scratch/data/derivatives/sub-11/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-11,/home/fs0/xpsy1114/scratch/data/derivatives/sub-11/func/glm_fut-steps_split-buttons_pt02++.feat,1664,worked
sub-11,/home/fs0/xpsy1114/scratch/data/derivatives/sub-11/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-11,/home/fs0/xpsy1114/scratch/data/derivatives/sub-11/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-11,/home/fs0/xpsy1114/scratch/data/derivatives/sub-11/func/glm_fut-steps_states_split-buttons_pt01++.feat,1848,worked
sub-11,/home/fs0/xpsy1114/scratch/data/derivatives/sub-11/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-11,/home/fs0/xpsy1114/scratch/data/derivatives/sub-11/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-11,/home/fs0/xpsy1114/scratch/data/derivatives/sub-11/func/glm_fut-steps_states_split-buttons_pt02++.feat,1816,worked
sub-11,/home/fs0/xpsy1114/scratch/data/derivatives/sub-11/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_all-rews-split_buttons_pt01.feat,2042,worked
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_all-rews-split_buttons_pt01+.feat,2042,worked
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_all-rews-split_buttons_pt02.feat,2032,worked
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_all-rews-split_buttons_pt02+.feat,2032,worked
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_fut-steps_split-buttons_pt01++.feat,1738,worked
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_fut-steps_split-buttons_pt02++.feat,1728,worked
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_fut-steps_states_split-buttons_pt01++.feat,1890,worked
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_fut-steps_states_split-buttons_pt02++.feat,1880,worked
sub-12,/home/fs0/xpsy1114/scratch/data/derivatives/sub-12/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_all-rews-split_buttons_pt01.feat,2051,worked
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_all-rews-split_buttons_pt01+.feat,2051,worked
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_all-rews-split_buttons_pt02.feat,2026,worked
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_all-rews-split_buttons_pt02+.feat,2026,worked
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_fut-steps_split-buttons_pt01++.feat,1747,worked
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_fut-steps_split-buttons_pt02++.feat,1722,worked
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_fut-steps_states_split-buttons_pt01++.feat,1899,worked
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_fut-steps_states_split-buttons_pt02++.feat,1874,worked
sub-13,/home/fs0/xpsy1114/scratch/data/derivatives/sub-13/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_all-rews-split_buttons_pt01.feat,151,worked
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_all-rews-split_buttons_pt01+.feat,2033,worked
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_all-rews-split_buttons_pt02.feat,2001,worked
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_all-rews-split_buttons_pt02+.feat,2001,worked
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_fut-steps_split-buttons_pt01++.feat,1729,worked
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_fut-steps_split-buttons_pt02++.feat,1697,worked
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_fut-steps_states_split-buttons_pt01++.feat,1881,worked
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_fut-steps_states_split-buttons_pt02++.feat,1849,worked
sub-14,/home/fs0/xpsy1114/scratch/data/derivatives/sub-14/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_all-rews-split_buttons_pt01.feat,2023,worked
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_all-rews-split_buttons_pt01+.feat,2023,worked
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_all-rews-split_buttons_pt02.feat,2015,worked
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_all-rews-split_buttons_pt02+.feat,2015,worked
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_fut-steps_split-buttons_pt01++.feat,1719,worked
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_fut-steps_split-buttons_pt02++.feat,1711,worked
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_fut-steps_states_split-buttons_pt01++.feat,1871,worked
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_fut-steps_states_split-buttons_pt02++.feat,1863,worked
sub-15,/home/fs0/xpsy1114/scratch/data/derivatives/sub-15/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_all-rews-split_buttons_pt01.feat,2031,worked
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_all-rews-split_buttons_pt01+.feat,2031,worked
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_all-rews-split_buttons_pt02.feat,2034,worked
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_all-rews-split_buttons_pt02+.feat,2034,worked
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_fut-steps_split-buttons_pt01++.feat,1727,worked
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_fut-steps_split-buttons_pt02++.feat,1730,worked
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_fut-steps_states_split-buttons_pt01++.feat,1879,worked
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_fut-steps_states_split-buttons_pt02++.feat,1882,worked
sub-16,/home/fs0/xpsy1114/scratch/data/derivatives/sub-16/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_all-rews-split_buttons_pt01.feat,2048,worked
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_all-rews-split_buttons_pt01+.feat,2048,worked
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_all-rews-split_buttons_pt02.feat,2009,worked
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_all-rews-split_buttons_pt02+.feat,2009,worked
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_fut-steps_split-buttons_pt01++.feat,1744,worked
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_fut-steps_split-buttons_pt02++.feat,1705,worked
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_fut-steps_states_split-buttons_pt01++.feat,1896,worked
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_fut-steps_states_split-buttons_pt02++.feat,1857,worked
sub-17,/home/fs0/xpsy1114/scratch/data/derivatives/sub-17/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_all-rews-split_buttons_pt01.feat,2004,worked
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_all-rews-split_buttons_pt01+.feat,2004,worked
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_all-rews-split_buttons_pt02.feat,2011,worked
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_all-rews-split_buttons_pt02+.feat,2011,worked
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_fut-steps_split-buttons_pt01++.feat,1700,worked
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_fut-steps_split-buttons_pt02++.feat,1707,worked
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_fut-steps_states_split-buttons_pt01++.feat,1852,worked
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_fut-steps_states_split-buttons_pt02++.feat,1859,worked
sub-18,/home/fs0/xpsy1114/scratch/data/derivatives/sub-18/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_all-rews-split_buttons_pt01.feat,151,worked
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_all-rews-split_buttons_pt01+.feat,2062,worked
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_all-rews-split_buttons_pt02.feat,2033,worked
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_all-rews-split_buttons_pt02+.feat,2033,worked
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_fut-steps_split-buttons_pt01++.feat,1758,worked
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_fut-steps_split-buttons_pt02++.feat,1729,worked
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_fut-steps_states_split-buttons_pt01++.feat,1910,worked
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_fut-steps_states_split-buttons_pt02++.feat,1881,worked
sub-19,/home/fs0/xpsy1114/scratch/data/derivatives/sub-19/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_all-rews-split_buttons_pt01.feat,2014,worked
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_all-rews-split_buttons_pt01+.feat,2014,worked
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_all-rews-split_buttons_pt02.feat,2001,worked
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_all-rews-split_buttons_pt02+.feat,2001,worked
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_fut-steps_split-buttons_pt01++.feat,1710,worked
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_fut-steps_split-buttons_pt02++.feat,1697,worked
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_fut-steps_states_split-buttons_pt01++.feat,1862,worked
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_fut-steps_states_split-buttons_pt02++.feat,1849,worked
sub-20,/home/fs0/xpsy1114/scratch/data/derivatives/sub-20/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_all_paths-rews-split_buttons_pt01+.feat,3,failed
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_all_paths-rews-split_buttons_pt02.feat,3,failed
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_all_paths-rews-split_buttons_pt02+.feat,3,failed
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_all-rews-split_buttons_pt01.feat,1975,worked
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_all-rews-split_buttons_pt01+.feat,1975,worked
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_all-rews-split_buttons_pt02.feat,1967,worked
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_all-rews-split_buttons_pt02+.feat,1967,worked
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_fut-steps_split-buttons_pt01.feat,3,failed
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_fut-steps_split-buttons_pt01++.feat,1671,worked
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_fut-steps_split-buttons_pt01+.feat,3,failed
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_fut-steps_split-buttons_pt02.feat,3,failed
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_fut-steps_split-buttons_pt02++.feat,1663,worked
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_fut-steps_split-buttons_pt02+.feat,3,failed
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_fut-steps_states_split-buttons_pt01.feat,3,failed
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_fut-steps_states_split-buttons_pt01++.feat,1823,worked
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_fut-steps_states_split-buttons_pt01+.feat,3,failed
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_fut-steps_states_split-buttons_pt02.feat,3,failed
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_fut-steps_states_split-buttons_pt02++.feat,1815,worked
sub-22,/home/fs0/xpsy1114/scratch/data/derivatives/sub-22/func/glm_fut-steps_states_split-buttons_pt02+.feat,3,failed
sub-23,/home/fs0/xpsy1114/scratch/data/derivatives/sub-23/func/glm_all_paths-rews-split_buttons_pt01.feat,3,failed
