349.15	0.01	1
351.13	0.01	1
353.11	0.01	1
355.08	0.01	1
357.06	0.01	1
359.04	0.01	1
361.02	0.01	1
363	0.01	1
366.83	0.01	1
368.82	0.01	1
370.8	0.01	1
372.77	0.01	1
374.75	0.01	1
381.75	0.01	1
383.73	0.01	1
385.71	0.01	1
387.69	0.01	1
389.67	0.01	1
391.64	0.01	1
393.62	0.01	1
395.6	0.01	1
397.58	0.01	1
399.56	0.01	1
401.54	0.01	1
403.52	0.01	1
408.48	0.01	1
410.47	0.01	1
412.44	0.01	1
414.42	0.01	1
416.4	0.01	1
418.38	0.01	1
420.36	0.01	1
422.34	0.01	1
424.31	0.01	1
428.14	0.01	1
430.12	0.01	1
432.1	0.01	1
434.07	0.01	1
436.05	0.01	1
438.03	0.01	1
440.01	0.01	1
441.99	0.01	1
443.97	0.01	1
445.95	0.01	1
447.92	0.01	1
449.9	0.01	1
451.88	0.01	1
456.13	0.01	1
458.12	0.01	1
460.09	0.01	1
462.07	0.01	1
464.05	0.01	1
466.03	0.01	1
468.01	0.01	1
469.99	0.01	1
471.96	0.01	1
476.38	0.01	1
478.37	0.01	1
485.09	0.01	1
487.08	0.01	1
489.06	0.01	1
491.03	0.01	1
493.01	0.01	1
494.99	0.01	1
498.57	0.01	1
500.54	0.01	1
502.52	0.01	1
504.5	0.01	1
506.48	0.01	1
510.31	0.01	1
512.28	0.01	1
514.26	0.01	1
516.24	0.01	1
518.22	0.01	1
520.2	0.01	1
523.98	0.01	1
525.97	0.01	1
527.94	0.01	1
529.92	0.01	1
531.9	0.01	1
533.88	0.01	1
535.86	0.01	1
537.84	0.01	1
539.81	0.01	1
541.79	0.01	1
543.77	0.01	1
545.75	0.01	1
547.73	0.01	1
549.71	0.01	1
555.32	0.01	1
557.31	0.01	1
559.28	0.01	1
561.26	0.01	1
563.24	0.01	1
565.22	0.01	1
567.2	0.01	1
569.18	0.01	1
571.15	0.01	1
573.13	0.01	1
575.11	0.01	1
577.09	0.01	1
579.07	0.01	1
581.05	0.01	1
596.01	0.01	1
598.01	0.01	1
604.19	0.01	1
606.17	0.01	1
608.15	0.01	1
610.13	0.01	1
612.1	0.01	1
614.08	0.01	1
616.06	0.01	1
618.04	0.01	1
620.02	0.01	1
622	0.01	1
628.26	0.01	1
630.24	0.01	1
632.22	0.01	1
634.2	0.01	1
640.11	0.01	1
642.1	0.01	1
644.08	0.01	1
646.05	0.01	1
648.03	0.01	1
650.01	0.01	1
651.99	0.01	1
653.97	0.01	1
658.26	0.01	1
660.24	0.01	1
662.22	0.01	1
664.19	0.01	1
666.17	0.01	1
668.15	0.01	1
670.13	0.01	1
672.11	0.01	1
674.09	0.01	1
676.06	0.01	1
678.04	0.01	1
685.06	0.01	1
687.04	0.01	1
689.02	0.01	1
690.99	0.01	1
692.97	0.01	1
694.95	0.01	1
696.93	0.01	1
698.91	0.01	1
700.89	0.01	1
702.87	0.01	1
704.84	0.01	1
706.82	0.01	1
708.8	0.01	1
710.78	0.01	1
715.49	0.01	1
717.46	0.01	1
719.44	0.01	1
721.42	0.01	1
723.4	0.01	1
725.38	0.01	1
727.36	0.01	1
729.33	0.01	1
731.31	0.01	1
733.29	0.01	1
735.27	0.01	1
737.25	0.01	1
739.23	0.01	1
741.21	0.01	1
746.34	0.01	1
748.32	0.01	1
750.3	0.01	1
752.28	0.01	1
754.26	0.01	1
756.24	0.01	1
758.21	0.01	1
760.19	0.01	1
762.17	0.01	1
764.15	0.01	1
769.56	0.01	1
771.55	0.01	1
773.53	0.01	1
775.5	0.01	1
777.48	0.01	1
779.46	0.01	1
781.44	0.01	1
783.42	0.01	1
785.4	0.01	1
787.38	0.01	1
789.35	0.01	1
791.33	0.01	1
793.31	0.01	1
797.53	0.01	1
799.51	0.01	1
801.49	0.01	1
806.08	0.01	1
808.06	0.01	1
810.04	0.01	1
812.02	0.01	1
813.99	0.01	1
815.97	0.01	1
817.95	0.01	1
819.93	0.01	1
821.91	0.01	1
823.89	0.01	1
825.86	0.01	1
827.84	0.01	1
829.82	0.01	1
831.8	0.01	1
833.78	0.01	1
835.76	0.01	1
837.74	0.01	1
839.71	0.01	1
841.69	0.01	1
843.67	0.01	1
845.65	0.01	1
847.63	0.01	1
849.61	0.01	1
851.58	0.01	1
853.56	0.01	1
855.54	0.01	1
857.52	0.01	1
859.5	0.01	1
861.48	0.01	1
863.46	0.01	1
865.43	0.01	1
867.41	0.01	1
869.39	0.01	1
871.37	0.01	1
873.35	0.01	1
875.33	0.01	1
877.31	0.01	1
879.28	0.01	1
885.2	0.01	1
887.18	0.01	1
889.16	0.01	1
891.14	0.01	1
893.12	0.01	1
895.09	0.01	1
897.07	0.01	1
901.78	0.01	1
903.76	0.01	1
905.74	0.01	1
909.27	0.01	1
911.26	0.01	1
913.23	0.01	1
915.21	0.01	1
917.19	0.01	1
919.17	0.01	1
921.15	0.01	1
923.13	0.01	1
925.1	0.01	1
927.08	0.01	1
929.06	0.01	1
931.04	0.01	1
933.02	0.01	1
935	0.01	1
936.98	0.01	1
938.95	0.01	1
940.93	0.01	1
942.91	0.01	1
944.89	0.01	1
946.87	0.01	1
948.85	0.01	1
950.82	0.01	1
952.8	0.01	1
954.78	0.01	1
956.76	0.01	1
958.74	0.01	1
960.72	0.01	1
962.7	0.01	1
964.67	0.01	1
966.65	0.01	1
968.63	0.01	1
970.61	0.01	1
972.59	0.01	1
974.57	0.01	1
978.54	0.01	1
980.52	0.01	1
982.5	0.01	1
984.48	0.01	1
988.77	0.01	1
990.74	0.01	1
992.72	0.01	1
994.7	0.01	1
996.68	0.01	1
999.91	0.01	1
1001.9	0.01	1
1003.9	0.01	1
1005.9	0.01	1
1007.8	0.01	1
1009.8	0.01	1
1011.8	0.01	1
1016.8	0.01	1
1018.8	0.01	1
1020.8	0.01	1
1022.8	0.01	1
1024.7	0.01	1
1027.8	0.01	1
1029.8	0.01	1
1035.3	0.01	1
1037.3	0.01	1
1039.3	0.01	1
1041.3	0.01	1
1043.3	0.01	1
1045.2	0.01	1
1047.2	0.01	1
1052.3	0.01	1
1054.3	0.01	1
1056.3	0.01	1
1058.2	0.01	1
1060.2	0.01	1
1064.9	0.01	1
1066.9	0.01	1
1068.9	0.01	1
1074.5	0.01	1
1076.5	0.01	1
1078.5	0.01	1
1080.5	0.01	1
1082.4	0.01	1
1084.4	0.01	1
1087.9	0.01	1
1089.9	0.01	1
1091.9	0.01	1
1093.8	0.01	1
1095.8	0.01	1
1097.8	0.01	1
1099.8	0.01	1
1101.8	0.01	1
1103.7	0.01	1
1105.7	0.01	1
1107.7	0.01	1
1109.7	0.01	1
1111.6	0.01	1
1116.4	0.01	1
1118.3	0.01	1
1120.3	0.01	1
1122.3	0.01	1
1124.3	0.01	1
1130.3	0.01	1
1132.3	0.01	1
1134.2	0.01	1
1136.2	0.01	1
1138.2	0.01	1
1140.2	0.01	1
1146	0.01	1
1148	0.01	1
1150	0.01	1
1155.6	0.01	1
1157.6	0.01	1
1159.5	0.01	1
1161.5	0.01	1
1163.5	0.01	1
1165.5	0.01	1
1167.4	0.01	1
1169.4	0.01	1
1171.4	0.01	1
1173.4	0.01	1
1175.4	0.01	1
1177.3	0.01	1
1179.3	0.01	1
1181.3	0.01	1
1183.3	0.01	1
1185.3	0.01	1
1200.4	0.01	1
1202.4	0.01	1
1204.4	0.01	1
1206.4	0.01	1
1208.4	0.01	1
1210.4	0.01	1
1214.1	0.01	1
1216.1	0.01	1
1218.1	0.01	1
1220.1	0.01	1
1222	0.01	1
1224	0.01	1
1226	0.01	1
1228	0.01	1
1230	0.01	1
1231.9	0.01	1
1233.9	0.01	1
1235.9	0.01	1
1237.9	0.01	1
1242.3	0.01	1
1244.3	0.01	1
1246.2	0.01	1
1248.2	0.01	1
1251.9	0.01	1
1253.9	0.01	1
1257.7	0.01	1
1259.7	0.01	1
1261.7	0.01	1
1263.7	0.01	1
1265.7	0.01	1
1267.6	0.01	1
1269.6	0.01	1
1271.6	0.01	1
1273.6	0.01	1
1275.5	0.01	1
1277.5	0.01	1
1279.5	0.01	1
1281.5	0.01	1
1283.5	0.01	1
1287.6	0.01	1
1289.5	0.01	1
1291.5	0.01	1
1293.5	0.01	1
1297.8	0.01	1
1299.8	0.01	1
1301.7	0.01	1
1303.7	0.01	1
1305.7	0.01	1
1307.7	0.01	1
1309.6	0.01	1
1311.6	0.01	1
1313.6	0.01	1
1315.6	0.01	1
1317.6	0.01	1
1321.9	0.01	1
1323.9	0.01	1
1325.9	0.01	1
1329.7	0.01	1
1331.7	0.01	1
1333.7	0.01	1
1335.7	0.01	1
1337.7	0.01	1
1339.6	0.01	1
1341.6	0.01	1
1343.6	0.01	1
1345.6	0.01	1
1347.6	0.01	1
1349.5	0.01	1
1354.2	0.01	1
1356.2	0.01	1
1358.2	0.01	1
1360.1	0.01	1
1362.1	0.01	1
1364.1	0.01	1
1366.1	0.01	1
1368.1	0.01	1
1370	0.01	1
1372	0.01	1
1375.7	0.01	1
1377.7	0.01	1
1379.7	0.01	1
1381.6	0.01	1
1383.6	0.01	1
1385.6	0.01	1
1387.6	0.01	1
1389.5	0.01	1
1391.5	0.01	1
1393.5	0.01	1
1395.5	0.01	1
1397.5	0.01	1
1399.4	0.01	1
1401.4	0.01	1
1403.4	0.01	1
1405.4	0.01	1
1407.4	0.01	1
1411.9	0.01	1
1413.9	0.01	1
1415.9	0.01	1
1417.8	0.01	1
1419.8	0.01	1
1421.8	0.01	1
1423.8	0.01	1
1425.8	0.01	1
1427.7	0.01	1
1429.7	0.01	1
1431.7	0.01	1
1433.7	0.01	1
1435.7	0.01	1
1439.3	0.01	1
1441.3	0.01	1
1443.3	0.01	1
1447.9	0.01	1
1449.9	0.01	1
1451.8	0.01	1
1453.8	0.01	1
1455.8	0.01	1
1457.8	0.01	1
1459.7	0.01	1
1463.5	0.01	1
1465.5	0.01	1
1467.5	0.01	1
1469.5	0.01	1
1471.4	0.01	1
1473.4	0.01	1
1475.4	0.01	1
1477.4	0.01	1
1479.4	0.01	1
1481.3	0.01	1
1485.4	0.01	1
1487.4	0.01	1
1491.3	0.01	1
1493.2	0.01	1
1495.2	0.01	1
1497.2	0.01	1
1499.2	0.01	1
1501.2	0.01	1
1503.1	0.01	1
1505.1	0.01	1
1507.1	0.01	1
1509.1	0.01	1
1512.9	0.01	1
1514.8	0.01	1
1516.8	0.01	1
1518.8	0.01	1
1520.8	0.01	1
1522.8	0.01	1
1524.7	0.01	1
1526.7	0.01	1
1528.7	0.01	1
1530.7	0.01	1
1535	0.01	1
1537	0.01	1
1539	0.01	1
1541	0.01	1
1543	0.01	1
1544.9	0.01	1
1546.9	0.01	1
1548.9	0.01	1
1550.9	0.01	1
1552.8	0.01	1
1554.8	0.01	1
1556.8	0.01	1
1558.8	0.01	1
1560.8	0.01	1
1562.7	0.01	1
1564.7	0.01	1
1566.7	0.01	1
1568.7	0.01	1
1570.7	0.01	1
1572.6	0.01	1
1574.6	0.01	1
1576.6	0.01	1
1578.6	0.01	1
1580.5	0.01	1
1582.5	0.01	1
1584.5	0.01	1
1586.5	0.01	1
1590.7	0.01	1
1592.7	0.01	1
1594.6	0.01	1
1596.6	0.01	1
1598.6	0.01	1
1600.6	0.01	1
1602.6	0.01	1
1604.5	0.01	1
1606.5	0.01	1
1608.5	0.01	1
1610.5	0.01	1
1612.5	0.01	1
1617.9	0.01	1
1619.9	0.01	1
1621.9	0.01	1
1623.9	0.01	1
1625.8	0.01	1
1627.8	0.01	1
1629.8	0.01	1
1631.8	0.01	1
1633.8	0.01	1
1635.7	0.01	1
1637.7	0.01	1
1641.9	0.01	1
1643.8	0.01	1
1645.8	0.01	1
1647.8	0.01	1
1649.8	0.01	1
1651.8	0.01	1
1653.7	0.01	1
1655.7	0.01	1
1657.7	0.01	1
1659.7	0.01	1
1661.6	0.01	1
1663.6	0.01	1
1665.6	0.01	1
1667.6	0.01	1
1669.6	0.01	1
1671.5	0.01	1
1676.4	0.01	1
1678.3	0.01	1
1680.3	0.01	1
1682.3	0.01	1
1684.3	0.01	1
1688.8	0.01	1
1690.8	0.01	1
1694.9	0.01	1
1696.8	0.01	1
1698.8	0.01	1
1702.6	0.01	1
1704.6	0.01	1
1706.6	0.01	1
1708.5	0.01	1
1714.7	0.01	1
1716.7	0.01	1
1721.1	0.01	1
1723.1	0.01	1
1725.1	0.01	1
1727.1	0.01	1
1732.1	0.01	1
1734.1	0.01	1
1736.1	0.01	1
1739.9	0.01	1
1741.9	0.01	1
1743.9	0.01	1
1745.8	0.01	1
1747.8	0.01	1
1749.8	0.01	1
1753.9	0.01	1
1755.9	0.01	1
1768.1	0.01	1
1770.4	0.01	1
1772.4	0.01	1
1777.8	0.01	1
1779.8	0.01	1
1785.9	0.01	1
1787.9	0.01	1
1792.2	0.01	1
1794.2	0.01	1
1796.2	0.01	1
1798.1	0.01	1
1800.1	0.01	1
1802.1	0.01	1
1804.1	0.01	1
1806.1	0.01	1
1808	0.01	1
1810	0.01	1
1814.1	0.01	1
1816.1	0.01	1
1818.1	0.01	1
1823.1	0.01	1
1825.1	0.01	1
1827.1	0.01	1
1829.1	0.01	1
1831	0.01	1
1833	0.01	1
1835	0.01	1
1837	0.01	1
1838.9	0.01	1
1842.5	0.01	1
1844.5	0.01	1
1846.5	0.01	1
1848.5	0.01	1
1850.4	0.01	1
1854.5	0.01	1
1856.4	0.01	1
1858.4	0.01	1
1860.4	0.01	1
1862.4	0.01	1
1864.4	0.01	1
1866.3	0.01	1
1868.3	0.01	1
1870.3	0.01	1
1872.3	0.01	1
1874.2	0.01	1
1876.2	0.01	1
1878.2	0.01	1
1880.2	0.01	1
1882.2	0.01	1
1884.1	0.01	1
1886.1	0.01	1
1888.1	0.01	1
1890.1	0.01	1
1893.5	0.01	1
1895.5	0.01	1
1897.5	0.01	1
1899.5	0.01	1
1904.3	0.01	1
1906.2	0.01	1
1908.2	0.01	1
1910.2	0.01	1
1912.2	0.01	1
1914.1	0.01	1
1916.1	0.01	1
1918.1	0.01	1
1920.1	0.01	1
1922.1	0.01	1
1924	0.01	1
1926	0.01	1
1928	0.01	1
1930	0.01	1
1932	0.01	1
1933.9	0.01	1
1935.9	0.01	1
1937.9	0.01	1
1939.9	0.01	1
1941.8	0.01	1
1943.8	0.01	1
1945.8	0.01	1
1947.8	0.01	1
1949.8	0.01	1
1951.7	0.01	1
1953.7	0.01	1
1955.7	0.01	1
1957.7	0.01	1
1959.7	0.01	1
1963.8	0.01	1
1965.8	0.01	1
1967.7	0.01	1
1969.7	0.01	1
1971.7	0.01	1
1973.7	0.01	1
1975.7	0.01	1
1977.6	0.01	1
1979.6	0.01	1
1981.6	0.01	1
1983.6	0.01	1
1985.6	0.01	1
1987.5	0.01	1
1989.5	0.01	1
1991.5	0.01	1
1993.5	0.01	1
1995.4	0.01	1
1997.4	0.01	1
1999.4	0.01	1
2001.4	0.01	1
2003.4	0.01	1
2008.1	0.01	1
2010.1	0.01	1
2014.6	0.01	1
2016.6	0.01	1
2018.6	0.01	1
2020.5	0.01	1
2022.5	0.01	1
2024.5	0.01	1
2026.5	0.01	1
2028.5	0.01	1
2030.4	0.01	1
2032.4	0.01	1
2034.4	0.01	1
2036.4	0.01	1
2038.3	0.01	1
2040.3	0.01	1
2042.3	0.01	1
2044.3	0.01	1
2048	0.01	1
2049.9	0.01	1
2051.9	0.01	1
2053.9	0.01	1
2055.9	0.01	1
2057.8	0.01	1
2059.8	0.01	1
2061.8	0.01	1
2063.8	0.01	1
2065.8	0.01	1
2069.8	0.01	1
2071.8	0.01	1
2075.4	0.01	1
2077.3	0.01	1
2079.3	0.01	1
2081.3	0.01	1
2083.3	0.01	1
2085.3	0.01	1
2087.2	0.01	1
2089.2	0.01	1
2095.3	0.01	1
2097.3	0.01	1
2099.2	0.01	1
2101.2	0.01	1
2108.2	0.01	1
2110.2	0.01	1
2112.2	0.01	1
2114.2	0.01	1
2116.2	0.01	1
2118.1	0.01	1
2120.1	0.01	1
2126	0.01	1
2128	0.01	1
2132.5	0.01	1
2134.5	0.01	1
2136.5	0.01	1
2138.5	0.01	1
2140.4	0.01	1
2142.4	0.01	1
2144.4	0.01	1
2146.4	0.01	1
2148.4	0.01	1
2150.3	0.01	1
2152.3	0.01	1
2154.3	0.01	1
2156.3	0.01	1
2158.2	0.01	1
2160.2	0.01	1
2162.2	0.01	1
2164.2	0.01	1
2166.2	0.01	1
2168.1	0.01	1
2170.1	0.01	1
2172.1	0.01	1
2176.3	0.01	1
2178.3	0.01	1
2183.7	0.01	1
2185.6	0.01	1
2187.6	0.01	1
2189.6	0.01	1
2191.6	0.01	1
2193.6	0.01	1
2195.5	0.01	1
2197.5	0.01	1
2199.5	0.01	1
2201.5	0.01	1
2203.5	0.01	1
2205.4	0.01	1
2207.4	0.01	1
2209.4	0.01	1
2211.4	0.01	1
2213.3	0.01	1
2218.9	0.01	1
2220.9	0.01	1
2222.9	0.01	1
2224.9	0.01	1
2226.9	0.01	1
2228.8	0.01	1
2230.8	0.01	1
2235.6	0.01	1
2237.6	0.01	1
2239.6	0.01	1
2241.6	0.01	1
2245.6	0.01	1
2247.5	0.01	1
2249.5	0.01	1
2251.5	0.01	1
2253.5	0.01	1
2260.5	0.01	1
2262.5	0.01	1
2267.3	0.01	1
2269.2	0.01	1
2271.2	0.01	1
2273.2	0.01	1
2275.2	0.01	1
2277.2	0.01	1
2279.1	0.01	1
2281.1	0.01	1
2283.1	0.01	1
2285.1	0.01	1
2287.1	0.01	1
2289	0.01	1
2291	0.01	1
2293	0.01	1
2295	0.01	1
2296.9	0.01	1
2298.9	0.01	1
2300.9	0.01	1
2302.9	0.01	1
2304.9	0.01	1
2306.8	0.01	1
2308.8	0.01	1
2310.8	0.01	1
2312.8	0.01	1
2317	0.01	1
2319	0.01	1
2320.9	0.01	1
2322.9	0.01	1
2324.9	0.01	1
2331.2	0.01	1
2333.2	0.01	1
2335.2	0.01	1
