238.65	1.9783	-0.072519
240.63	1.9785	-0.072519
242.61	1.9785	-0.072519
256.88	1.9781	-0.072519
258.85	1.9788	0.42748
260.83	1.9782	0.42748
262.81	1.9788	-0.072519
264.79	1.9782	-0.57252
266.77	1.9784	-0.072519
275.65	1.9785	-0.57252
277.62	1.9785	-0.072519
279.6	1.9782	-0.072519
281.58	1.9788	-0.072519
283.56	1.9784	-0.072519
285.54	1.9783	-0.072519
287.52	1.9787	-0.072519
289.5	1.9784	-0.072519
291.47	1.9788	-0.072519
300.95	1.9785	-0.072519
308.61	1.9784	0.42748
310.59	1.9788	0.42748
325.44	1.9783	0.42748
327.42	1.9788	0.42748
329.4	1.9786	-0.072519
331.38	1.978	0.42748
333.35	1.9788	-0.072519
335.33	1.9785	-0.072519
337.31	1.9453	-0.072519
339.26	1.9786	-0.072519
341.24	1.9781	-0.072519
343.21	1.9787	-0.57252
345.19	1.9784	-0.072519
347.17	1.9785	-0.072519
349.15	1.9784	0.42748
351.13	1.9784	-0.072519
353.11	1.9786	0.42748
355.08	1.9783	0.42748
357.06	1.979	-0.072519
359.04	1.9782	-0.57252
361.02	1.9787	-0.072519
368.82	1.9787	-0.072519
370.8	1.9786	-0.57252
372.77	1.978	0.42748
383.73	1.9787	0.42748
385.71	1.9786	-0.072519
387.69	1.9786	0.42748
389.67	1.9783	-0.072519
391.64	1.9783	-0.072519
393.62	1.9787	-0.072519
395.6	1.9783	-0.072519
397.58	1.9785	-0.072519
399.56	1.9786	-0.072519
401.54	1.9783	-0.072519
410.47	1.9784	-0.57252
412.44	1.9786	0.42748
414.42	1.9783	-0.57252
416.4	1.9786	-0.072519
418.38	1.9785	-0.072519
420.36	1.9786	-0.072519
422.34	1.9785	-0.072519
430.12	1.9783	-0.57252
432.1	1.9786	0.42748
434.07	1.9785	0.42748
436.05	1.9784	-0.57252
438.03	1.9785	-0.072519
440.01	1.9786	-0.072519
441.99	1.9784	-0.072519
443.97	1.9787	-0.072519
445.95	1.9783	-0.57252
447.92	1.9786	0.42748
449.9	1.9782	0.42748
458.12	1.9786	0.42748
460.09	1.9785	-0.072519
462.07	1.9785	-0.072519
464.05	1.9782	-0.072519
466.03	1.9785	-0.072519
468.01	1.9785	-0.072519
469.99	1.9787	-0.072519
487.08	1.9786	-0.072519
489.06	1.9784	-0.072519
491.03	1.9783	-0.57252
493.01	1.9786	0.42748
500.54	1.9786	0.42748
502.52	1.9783	0.42748
504.5	1.9785	0.42748
512.28	1.9778	0.42748
514.26	1.9788	0.42748
516.24	1.9783	-0.57252
518.22	1.9786	0.42748
525.97	1.9787	-0.072519
527.94	1.9783	-0.072519
529.92	1.9788	-0.072519
531.9	1.9785	-0.072519
533.88	1.9782	-0.072519
535.86	1.9786	-0.072519
537.84	1.9786	0.42748
539.81	1.9782	-0.072519
541.79	1.9789	-0.072519
543.77	1.9783	-0.072519
545.75	1.9785	-0.072519
547.73	1.9783	0.42748
557.31	1.9788	-0.072519
559.28	1.9784	-0.072519
561.26	1.9787	-0.072519
563.24	1.9778	-0.072519
565.22	1.9787	0.42748
567.2	1.9782	0.42748
569.18	1.9786	-0.57252
571.15	1.9786	-0.072519
573.13	1.9785	0.42748
575.11	1.9783	-0.072519
577.09	1.9785	-0.57252
579.07	1.9788	-0.072519
1202.4	1.9784	0.42748
1204.4	1.9784	-0.072519
1206.4	1.9785	0.42748
1208.4	1.9785	-0.072519
1216.1	1.978	0.42748
1218.1	1.9787	-0.072519
1220.1	1.9785	0.42748
1222	1.9783	0.42748
1224	1.9785	-0.072519
1226	1.9788	-0.072519
1228	1.9782	0.42748
1230	1.9784	0.42748
1231.9	1.9786	-0.57252
1233.9	1.9785	-0.072519
1235.9	1.9785	0.42748
1244.3	1.9784	-0.072519
1246.2	1.9785	-0.072519
1259.7	1.9783	0.42748
1261.7	1.9786	-0.072519
1263.7	1.9785	-0.57252
1265.7	1.9784	-0.072519
1267.6	1.9785	-0.072519
1269.6	1.9785	-0.072519
1271.6	1.9786	-0.072519
1273.6	1.9784	0.42748
1275.5	1.9785	0.42748
1277.5	1.9784	0.42748
1279.5	1.9786	-0.072519
1281.5	1.9787	-0.57252
1289.5	1.9783	-0.072519
1291.5	1.9786	-0.072519
1299.8	1.9785	-0.072519
1301.7	1.9784	-0.072519
1303.7	1.9785	-0.072519
1305.7	1.9783	-0.072519
1307.7	1.9788	-0.072519
1309.6	1.9782	0.42748
1311.6	1.9788	-0.072519
1313.6	1.9783	0.42748
1315.6	1.9785	0.42748
1323.9	1.9785	-0.57252
1331.7	1.9783	-0.072519
1333.7	1.9787	-0.072519
1335.7	1.9784	-0.072519
1337.7	1.9784	0.42748
1339.6	1.9786	0.42748
1341.6	1.9785	0.42748
1343.6	1.9784	-0.072519
1345.6	1.9785	0.42748
1347.6	1.9785	-0.072519
1356.2	1.9783	-0.072519
1358.2	1.9786	0.42748
1360.1	1.9784	-0.072519
1362.1	1.9784	0.42748
1364.1	1.9784	0.42748
1366.1	1.9786	0.42748
1368.1	1.9784	-0.57252
1370	1.9788	0.42748
1377.7	1.9783	-0.072519
1379.7	1.9785	-0.57252
1381.6	1.9786	-0.072519
1383.6	1.9782	-0.072519
1385.6	1.9787	-0.072519
1387.6	1.9785	-0.072519
1389.5	1.9787	0.42748
1391.5	1.9781	0.42748
1393.5	1.9786	-0.072519
1395.5	1.9783	-0.072519
1397.5	1.9785	-0.072519
1399.4	1.9786	0.42748
1401.4	1.9783	-0.57252
1403.4	1.9786	-0.072519
1405.4	1.9784	-0.072519
1413.9	1.9783	-0.072519
1415.9	1.9783	-0.072519
1417.8	1.9786	-0.072519
1419.8	1.9786	0.42748
1421.8	1.9781	0.42748
1423.8	1.9793	0.42748
1425.8	1.9779	0.42748
1427.7	1.9787	0.42748
1429.7	1.9783	0.42748
1431.7	1.9785	0.42748
1433.7	1.9788	-0.57252
1441.3	1.9784	0.42748
1449.9	1.9784	-0.57252
1451.8	1.9779	-0.072519
1453.8	1.9787	-0.072519
1455.8	1.9783	0.42748
1457.8	1.9789	-0.072519
1465.5	1.9791	-0.072519
1467.5	1.9777	-0.072519
1469.5	1.9784	-0.072519
1471.4	1.9788	-0.57252
1473.4	1.9783	-0.57252
1475.4	1.9784	-0.072519
1477.4	1.9787	-0.072519
1479.4	1.9783	-0.57252
1493.2	1.9785	-0.072519
1495.2	1.9785	-0.57252
1497.2	1.9785	-0.072519
1499.2	1.9786	-0.072519
1501.2	1.9785	-0.072519
1503.1	1.9791	-0.072519
1505.1	1.9777	0.42748
1507.1	1.9784	0.42748
1514.8	1.9786	-0.072519
1516.8	1.9782	-0.072519
1518.8	1.9788	0.42748
1520.8	1.9783	-0.072519
1522.8	1.9787	-0.072519
1524.7	1.9785	-0.072519
1526.7	1.9785	-0.072519
1528.7	1.9784	-0.072519
1537	1.9783	-0.072519
1539	1.9785	-0.57252
1541	1.9785	0.42748
1543	1.9785	-0.072519
1544.9	1.9787	-0.072519
1546.9	1.9785	-0.57252
1548.9	1.9781	0.42748
1550.9	1.9786	0.42748
1552.8	1.9784	-0.072519
1554.8	1.9784	0.42748
1556.8	1.9787	-0.072519
1558.8	1.9785	-0.072519
1560.8	1.9784	0.42748
1562.7	1.9785	0.42748
1564.7	1.9787	0.42748
1566.7	1.9783	-0.57252
1568.7	1.9787	-0.072519
1570.7	1.9785	0.42748
1572.6	1.9781	0.42748
1574.6	1.9792	0.42748
1576.6	1.9779	-0.072519
1578.6	1.9787	0.42748
1580.5	1.9784	0.42748
1582.5	1.9788	-0.072519
1584.5	1.9786	-0.072519
1592.7	1.9785	-0.072519
1594.6	1.9783	-0.57252
1596.6	1.9789	-0.072519
1598.6	1.9783	0.42748
1600.6	1.9782	-0.072519
1602.6	1.9787	-0.072519
1604.5	1.9784	-0.57252
1606.5	1.9783	0.42748
1608.5	1.9787	-0.072519
1610.5	1.9783	-0.072519
1619.9	1.9787	-0.072519
1621.9	1.9782	-0.072519
1623.9	1.9783	-0.072519
1625.8	1.9786	-0.072519
1627.8	1.9786	-0.072519
1629.8	1.9786	0.42748
1631.8	1.9787	-0.072519
1633.8	1.9785	-0.072519
1635.7	1.9781	-0.072519
1643.8	1.9785	-0.072519
1645.8	1.9786	-0.072519
1647.8	1.9783	-0.57252
1649.8	1.9789	0.42748
1651.8	1.978	0.42748
1653.7	1.9791	-0.57252
1655.7	1.9784	-0.072519
1657.7	1.9783	0.42748
1659.7	1.9784	-0.57252
1661.6	1.9789	-0.072519
1663.6	1.9784	-0.072519
1665.6	1.9782	-0.57252
1667.6	1.9784	0.42748
1669.6	1.9784	-0.072519
1678.3	1.9784	0.42748
1680.3	1.9785	-0.072519
1682.3	1.9787	0.42748
1696.8	1.978	-0.072519
1704.6	1.9786	-0.072519
1706.6	1.9786	-0.072519
1723.1	1.9786	-0.072519
1725.1	1.9785	-0.072519
1734.1	1.9781	-0.072519
1741.9	1.9786	-0.072519
1743.9	1.9782	0.42748
1745.8	1.9785	-0.072519
1747.8	1.9787	-0.072519
1755.9	1.9453	-0.072519
